"Inter Arrival Times Exercise3.receive ($N=100, #0 - Mersenne_Twister_RNG-0-20200515-01:53:44-11932)",,"Inter Arrival Times Exercise3.receive ($N=1000, #0 - Mersenne_Twister_RNG-1-20200515-01:53:44-11932)",,"Inter Arrival Times Exercise3.receive ($N=10000, #0 - Mersenne_Twister_RNG-2-20200515-01:53:44-11932)",
98.330707124703,0.378961964282990003,102.467526951589,0.339361887916989955,84.00028808951,0.767018022689999853
99.266768684474,0.936061559771010016,102.594781483572,0.127254531982999962,84.320732023261,0.320443933751009989
99.718870744699,0.452102060224999989,102.734076389536,0.139294905964010006,87.394257687986,3.07352566472499954
100.111983302003,0.393112557303989971,103.478094602096,0.744018212559989896,88.994737786229,1.600480098243000075
,,103.497651557152,0.019556955056004,89.78045684123,0.785719055001000029
,,103.584978989875,0.087327432723001002,91.463209900414,1.68275305918399986
,,104.720780910999,1.13580192112400002,91.548871193685,0.085661293271001997
,,107.20802630572,2.487245394720999582,94.507123178596,2.9582519849109996
,,107.445811665918,0.237785360198000005,94.963369705454,0.456246526857999931
,,109.858751724035,2.412940058116999952,96.694323684904,1.730953979449999727
,,110.167380532376,0.308628808340999925,98.597129818865,1.902806133961000058
,,110.522528230114,0.355147697737989929,99.321023097121,0.723893278255999913
,,111.198962178652,0.676433948537999982,99.842362208008,0.521339110887000021
,,112.076968028956,0.878005850304010012,100.092104072043,0.249741864034999981
,,112.13180712268,0.05483909372399899,100.119683272128,0.027579200084999998
,,112.96631518889,0.834508066209989959,101.492593256968,1.372909984839999703
,,113.819907231874,0.853592042984000039,101.776518710286,0.28392545331801
,,114.771665357092,0.951758125218009839,102.341339116223,0.564820405936999889
,,114.93034293545,0.158677578358000003,102.410843941925,0.069504825701997979
,,118.066157355018,3.135814419567999767,104.602816055854,2.19197211392899937
,,118.956063095688,0.889905740669999939,109.694446210923,5.091630155068999725
,,119.25849201216,0.302428916471999985,112.527945744556,2.833499533632999765
,,120.461659679227,1.203167667066999951,116.054037006985,3.526091262428999492
,,120.724344042806,0.262684363578999934,116.75322690795,0.699189900964999996
,,120.832301739823,0.107957697017000003,118.363957408209,1.61073050025899977
,,121.59468859277,0.762386852946999923,119.574760274135,1.210802865925999945
,,122.129219626154,0.534531033383999874,120.495604152039,0.920843877903990023
,,125.123715336403,2.994495710248999732,121.721624909446,1.226020757406999888
,,126.309194075149,1.185478738745999732,123.169623892789,1.447998983343000028
,,126.98855589884,0.679361823690999951,123.825517206906,0.655893314117010015
,,127.52329735006,0.534741451219999939,124.010914022323,0.185396815416989989
,,128.301132445561,0.777835095501000048,127.237664015793,3.226749993469999455
,,128.352376750444,0.051244304882998997,127.584421489914,0.346757474120990004
,,129.802612934815,1.450236184371000097,128.139586619063,0.555165129149020051
,,130.570260429171,0.767647494355999878,128.88206455421,0.742477935146979903
,,130.61666644895,0.046406019778998996,129.271962782946,0.389898228735999995
,,131.706699590468,1.09003314151800001,129.712989185379,0.441026402433009943
,,131.857483085915,0.150783495446999981,131.148179711552,1.435190526172999797
,,132.580860855871,0.723377769956019985,131.19493486107,0.046755149518019997
,,134.153020224673,1.572159368801999683,133.892468962851,2.697534101780999717
,,137.046101303596,2.893081078923000132,137.976077874202,4.08360891135099989
,,137.076355748643,0.030254445047007,139.218158446341,1.242080572138999801
,,137.959586626765,0.883230878121989966,139.800399369426,0.582240923085009851
,,140.106240953652,2.14665432688699997,140.529030237677,0.728630868250999871
,,142.44343729377,2.33719634011800003,141.230210475168,0.701180237490999888
,,143.221681012928,0.778243719158010046,143.388449360436,2.158238885268000108
,,143.369571813198,0.147890800270010002,143.779333268177,0.390883907741000012
,,143.963743146083,0.594171332885000011,144.585948958583,0.806615690406009995
,,144.113724928482,0.149981782398979967,144.886709180436,0.300760221852980012
,,146.340607814446,2.226882885963999738,145.739186259329,0.852477078892999836
,,147.987702374697,1.647094560250999868,146.228396983949,0.489210724620020019
,,148.461849528774,0.474147154076999919,146.729162202581,0.500765218631979977
,,148.968810685729,0.50696115695500987,148.513054102154,1.783891899572999753
,,149.741920748951,0.773110063221990048,151.124160211215,2.611106109060999705
,,149.922668577369,0.180747828417989974,152.458800174582,1.334639963367000077
,,150.97908059094,1.056412013570999782,152.464360022965,0.005559848383001098
,,153.603367641073,2.62428705013299978,152.941123354222,0.476763331256989995
,,154.05162703652,0.448259395446999995,154.244910977829,1.303787623607000063
,,154.478978706409,0.427351669889019956,154.258013783897,0.013102806067990999
,,155.325297024962,0.846318318552989887,154.697687838322,0.43967405442500995
,,156.71484508392,1.389548058957999816,156.294233926082,1.596546087759999726
,,157.730504536635,1.015659452715000019,156.533676134435,0.239442208352979967
,,159.025124364132,1.29461982749699977,156.84754997093,0.313873836495019985
,,159.160159607879,0.13503524374700998,157.297009924688,0.449459953757979978
,,161.308360546176,2.148200938297000196,158.170923605298,0.873913680609999851
,,162.480203712094,1.171843165917999745,160.277122256451,2.10619865115299997
,,163.457498435422,0.97729472332798983,160.303005296145,0.025883039693979994
,,164.500910848391,1.043412412968999888,160.754502653793,0.45149735764801002
,,165.890982081766,1.390071233375000043,161.839809914323,1.085307260530000036
,,166.32784357625,0.436861494483989919,162.539391586061,0.699581671737999896
,,166.756933063341,0.429089487091010022,163.029636172128,0.490244586067009932
,,168.197612048819,1.440678985477999767,164.488450726962,1.458814554833999902
,,168.512224022873,0.314611974053999986,165.175762556708,0.687311829746019894
,,168.953106564119,0.440882541246000012,167.634715790962,2.458953234253999467
,,171.21537745916,2.262270895040999533,168.170698266971,0.53598247600899995
,,172.612887886723,1.397510427562999695,169.921515461822,1.75081719485099984
,,173.171663610618,0.558775723894999961,170.353640666368,0.432125204546000006
,,175.303172042378,2.131508431759999481,170.884237867082,0.530597200713999847
,,178.651019646636,3.347847604257999867,171.684921049767,0.800683182684989831
,,178.662757460354,0.011737813717986,172.681453369442,0.996532319675029973
,,179.751740751865,1.088983291511000035,176.290069493569,3.608616124126999817
,,180.441113204523,0.689372452658009834,176.708485511839,0.418416018269989974
,,181.413169637873,0.97205643334998992,176.828143546819,0.119658034980009985
,,181.489826097291,0.076656459418017991,177.308913628481,0.480770081661999969
,,181.611706732774,0.121880635482999987,177.684710993032,0.375797364550980005
,,183.157942049995,1.546235317220999931,180.967047936116,3.282336943084000137
,,186.14351133926,2.985569289264999415,181.009744297474,0.042696361357996995
,,186.209723074856,0.066211735595998993,182.051071820145,1.041327522670999701
,,186.807400330482,0.597677255625999934,183.392009542022,1.340937721876999771
,,187.246386591776,0.438986261294019961,186.558427456203,3.166417914180999367
,,188.110060223384,0.863673631607980048,187.629947235124,1.071519778921000029
,,190.954565191289,2.844504967904999395,189.256796495382,1.626849260258000022
,,191.479044950137,0.524479758847999908,189.498404148854,0.241607653472020011
,,191.956763527409,0.477718577272009945,189.75897178157,0.260567632715979934
,,192.227296130851,0.270532603441979933,190.298117042346,0.539145260776019871
,,193.666654056278,1.439357925426999687,192.411752843637,2.11363580129100014
,,196.003618571419,2.33696451514100011,193.444133472712,1.032380629074999941
,,197.4802534613,1.476634889880999772,194.341838894423,0.897705421711009863
,,198.332817301676,0.852563840375979873,195.425014911477,1.0831760170539999
,,198.69143770896,0.35862040728401001,196.967599386738,1.542584475261000058
,,198.694312161008,0.002874452047990399,197.154503988152,0.186904601414000003
,,200.175968934008,1.481656773000000087,197.91409965305,0.759595664898000007
,,201.136067667315,0.960098733307009895,200.048227430216,2.134127777165999431
,,201.302039400825,0.16597173351001998,203.499368668351,3.451141238134999495
,,201.697521855015,0.39548245418998995,205.004483313222,1.50511464487099999
,,202.561775157775,0.864253302760009885,205.860040106119,0.855556792897000037
,,203.310557901299,0.74878274352399998,206.003857604769,0.143817498650009977
,,203.319606714079,0.009048812779980198,206.651732049996,0.64787444522699
,,205.490655736712,2.171049022632999472,208.683653796342,2.031921746345999751
,,206.725233884141,1.234578147429000067,209.230345603194,0.546691806852009907
,,207.167264061058,0.442030176916999969,210.61176338712,1.381417783926000001
,,207.803352131201,0.636088070142989844,211.525507296242,0.913743909121989879
,,210.195152615032,2.39180048383100007,213.127898371894,1.602391075651999666
,,211.641590138452,1.446437523419999751,213.240588498895,0.112690127001000006
,,212.618055903914,0.976465765461999921,214.024416105639,0.78382760674400997
,,213.248026775772,0.629970871858009926,214.484243752734,0.459827647094979916
,,213.26397450839,0.015947732618001995,214.73377994195,0.249536189215999958
,,213.577317763585,0.313343255195009938,214.976879288945,0.243099346994999964
,,216.228570435198,2.651252671612999367,217.483524201657,2.506644912711999842
,,218.010533582146,1.781963146947999726,219.129683884723,1.646159683065999683
,,219.184614045136,1.174080462989999678,220.026379297267,0.896695412544009858
,,219.986070392482,0.801456347345999906,221.626959498276,1.600580201008999996
,,225.909073458014,5.92300306553199893,222.051971272629,0.425011774353009962
,,225.98173178345,0.072658325435980996,222.860617913552,0.80864664092299998
,,226.170885237373,0.189153453923009972,223.166842203767,0.30622429021499997
,,226.810444337247,0.639559099873989953,225.422026084646,2.255183880878999671
,,226.957942237537,0.147497900290009975,227.874451721683,2.452425637036999885
,,228.315706780383,1.357764542845999672,230.521499500153,2.647047778470000157
,,231.012749756865,2.697042976481999852,231.065770676262,0.544271176108990004
,,231.225888617507,0.213138860641999993,234.865956769617,3.80018609335499933
,,232.419311147837,1.193422530329999892,235.642901971877,0.776945202260009844
,,233.043513605459,0.624202457621999992,238.140513651272,2.497611679394999827
,,233.111792632044,0.068279026585002982,239.078135698338,0.93762204706600993
,,233.373628681425,0.261836049381000023,239.118969396101,0.040833697762991991
,,234.782017545701,1.408388864276000068,240.869106193226,1.750136797124999688
,,235.491797359879,0.709779814178009836,242.188948194254,1.319842001027999862
,,236.893717949831,1.401920589951999745,243.165953253117,0.977005058862999926
,,237.127629655515,0.23391170568399,245.432919075474,2.26696582235700016
,,239.691898274703,2.564268619187999745,245.627368470654,0.194449395180019967
,,239.742459464238,0.050561189534988989,247.446481960722,1.819113490067999707
,,240.985605473287,1.243146009049000072,248.341151513678,0.894669552956000031
,,241.717206362063,0.731600888775999931,249.11000051634,0.768849002661989851
,,241.849904915672,0.132698553608999958,249.781907216805,0.671906700464999892
,,242.038983276707,0.189078361034999974,250.169510673568,0.387603456763000007
,,242.059063677271,0.020080400563983996,250.963379763208,0.793869089640000021
,,242.563763582038,0.504699904767019978,251.469639148575,0.506259385366999879
,,242.590324200188,0.026560618149999999,252.6720153036,1.202376155025000055
,,242.703902061866,0.113577861677979979,252.996969034952,0.324953731352000006
,,242.732616904127,0.028714842260995999,253.27908152784,0.282112492887990006
,,243.445579679579,0.71296277545201003,256.031836930223,2.752755402382999415
,,243.728222563255,0.282642883675999988,256.238402587317,0.206565657094019971
,,243.835958378167,0.107735814911989996,256.861543611484,0.623141024166959931
,,245.802270900828,1.966312522661000087,256.978732862569,0.117189251085049988
,,246.142956968888,0.340686068059990019,258.891230210368,1.912497347798999926
,,246.91694782104,0.773990852152000028,259.211517099075,0.32028688870695998
,,247.180598915576,0.263651094535990003,259.450748583707,0.239231484632
,,247.985397409297,0.804798493721019966,259.461051518392,0.010302934685001
,,251.417092936435,3.4316955271379994,259.461175110206,0.00012359181403099
,,253.262448728804,1.845355792368999816,260.453698410332,0.992523300125979888
,,253.588620576737,0.326171847932979929,260.551196875187,0.097498464854992999
,,253.721207634934,0.132587058197000006,260.900998786587,0.349801911399989949
,,253.987288081848,0.266080446914000011,261.093511766834,0.19251298024704999
,,254.314659014195,0.327370932347009978,261.300888451193,0.207376684358960005
,,254.410681532026,0.096022517830988001,262.0242045044,0.723316053207039951
,,255.291989527696,0.881307995669999841,262.124343177266,0.100138672865970001
,,256.13611462826,0.844125100563990035,264.244526309645,2.120183132379000125
,,259.629287363606,3.493172735345999575,264.578260426798,0.333734117153029917
,,260.170445979918,0.54115861631197992,266.114410345182,1.536149918383999941
,,260.99377068595,0.823324706031999915,266.356385580934,0.241975235751969995
,,261.452388564357,0.458617878407039933,267.111027760658,0.754642179723989944
,,261.471211907178,0.018823342820951001,267.447345234526,0.336317473868009918
,,263.147831680034,1.676619772855999715,267.767327203397,0.319981968870989951
,,264.7604379719,1.612606291865999788,268.404869130472,0.637541927075010003
,,265.102590312193,0.342152340293010003,268.431607584209,0.026738453737039001
,,265.3678252485,0.265234936306969925,269.228997724679,0.797390140469989901
,,266.631518340746,1.263693092245999678,271.266979685771,2.037981961092000018
,,268.277128611971,1.645610271225099722,273.132039922497,1.865060236725999846
,,269.226325073336,0.949196461364979922,273.454227680076,0.322187757578999976
,,269.71712039236,0.490795319024019958,277.920480299336,4.466252619259998705
,,270.273832591214,0.55671219885397005,278.077380171134,0.156899871797979983
,,272.265569915648,1.991737324433999746,278.127482686803,0.050102515668981994
,,273.659384359144,1.393814443495999805,278.831512135344,0.704029448541009902
,,275.034231053749,1.374846694604999966,279.095631664522,0.264119529177999966
,,275.592519834149,0.55828878040000984,279.503742265231,0.408110600708989965
,,276.404991772173,0.812471938023979985,280.534634488267,1.030892223036000028
,,276.964276831437,0.559285059264029934,280.71100828751,0.176373799242979966
,,277.110986363748,0.146709532310979994,280.887109113449,0.176100825939049964
,,277.560253604969,0.449267241220979939,281.134660595673,0.247551482223969997
,,277.622041453891,0.061787848921995,283.176004309708,2.041343714034999471
,,277.788495745012,0.166454291120999963,284.987054563401,1.811050253692999757
,,277.917856932,0.129361186988039999,285.232191228149,0.245136664748029974
,,280.685503103683,2.767646171682999412,286.506400620065,1.274209391916000018
,,280.731077911138,0.045574807455011995,287.860247323941,1.353846703876000031
,,283.212907777133,2.48182986599499954,287.913108362588,0.052861038646994998
,,283.326629957923,0.113722180789980003,288.971597968611,1.058489606023000012
,,284.849699654057,1.523069696133999776,289.947830690042,0.97623272143102002
,,285.105507598513,0.255807944455969992,291.551711642325,1.603880952282999753
,,286.063477313951,0.957969715438029995,291.888961133342,0.33724949101696
,,287.311711995699,1.248234681747999891,291.920707314325,0.031746180983020996
,,287.348375394696,0.03666339899700699,293.596188621641,1.675481307315999751
,,288.168712924627,0.820337529931009831,293.857000328268,0.260811706627009919
,,289.230965622702,1.062252698074999996,294.646378059071,0.7893777308029799
,,289.243601097135,0.012635474433010999,295.865896066902,1.219518007830999723
,,289.382598386654,0.138997289518949961,295.884335061061,0.018438994158997995
,,289.45729422104,0.074695834386033998,295.975970760071,0.091635699009997989
,,289.80594355917,0.348649338129970008,295.992212206371,0.016241446299999996
,,293.225600157901,3.41965659873099968,296.023279307717,0.031067101346025
,,293.673161126007,0.447560968106019972,298.757197128201,2.733917820483999767
,,294.512723396261,0.839562270253960015,299.19901755683,0.441820428628999948
,,294.833817696265,0.321094300004009957,299.694274471057,0.495256914227010012
,,295.06108629527,0.227268599005010006,300.58534100346,0.891066532402990048
,,295.137933860602,0.076847565332001987,303.000596787547,2.415255784086999915
,,295.428721746699,0.290787886097010005,303.054232533128,0.053635745581004992
,,295.59375814504,0.165036398340989986,304.766065227278,1.711832694149999937
,,296.955655965862,1.361897820822000053,304.833984036694,0.067918809416027986
,,297.13193803265,0.176282066788019996,304.928701807797,0.094717771102977992
,,297.349384692322,0.21744665967201998,304.973177539004,0.04447573120700099
,,300.141550977473,2.79216628515099962,305.416718895543,0.443541356539009943
,,301.012292337616,0.870741360142969875,305.919494937172,0.502776041628979928
,,301.476129252761,0.463836915145010017,305.938662596694,0.019167659521996997
,,304.983353685971,3.5072244332100002,307.042570028164,1.103907431469999695
,,305.034666016822,0.051312330850976001,307.640455615844,0.59788558768002997
,,306.910865042213,1.876199025390999688,307.8611360957,0.220680479855960008
,,308.261620680427,1.350755638213999792,307.891975016461,0.030838920761027996
,,308.535857234927,0.274236554500019934,309.981599869133,2.08962485267199937
,,308.890648586582,0.354791351655019958,310.296795621185,0.315195752051980025
,,309.571412187579,0.680763600996949988,310.863114751956,0.566319130771030019
,,309.800018286696,0.228606099117030002,310.86570066705,0.002585915094016399
,,310.767485772375,0.967467485678979994,311.832341615543,0.966640948492969883
,,314.771439599638,4.003953827263000407,312.401054004161,0.568712388617999883
,,316.53741961678,1.765980017141999696,312.744145544202,0.343091540041029929
,,318.772544321388,2.235124704607999382,313.628875114323,0.884729570120949878
,,318.943085216962,0.170540895573989991,314.584048499792,0.955173385469039844
,,320.367491910562,1.424406693599999933,319.410395309345,4.826346809552999755
,,320.386242813574,0.018750903012005,322.482144298061,3.07174898871600009
,,321.43927168954,1.053028875966000029,323.053996088446,0.571851790385039968
,,321.511866194293,0.072594504752999,323.648229977828,0.594233889381999833
,,321.552358557663,0.040492363369991998,324.098317076091,0.450087098262999971
,,322.218562210119,0.666203652455980007,324.330311978467,0.231994902375959987
,,323.899906314814,1.681344104694999946,326.394883352011,2.064571373544000103
,,324.832147225835,0.932240911020979941,326.948907569098,0.554024217086980018
,,326.270042876754,1.437895650918999731,327.612600353422,0.663692784324039883
,,327.111345432803,0.841302556048959978,328.200620718515,0.58802036509296984
,,327.718833345021,0.607487912218009903,329.56265975326,1.362039034744999985
,,328.100624513395,0.381791168374039922,330.271159143604,0.708499390344
,,328.859540723962,0.758916210566950019,331.674318736353,1.403159592748999701
,,333.335100839206,4.475560115243998975,332.420304093045,0.745985356692020037
,,333.450888937771,0.11578809856496,332.811397770404,0.391093677358979928
,,334.31778307926,0.866894141489009891,332.854753378927,0.043355608523028998
,,334.475645506666,0.157862427406029958,334.184105727571,1.329352348643999976
,,334.953909036469,0.47826352980296993,334.363733824555,0.179628096984000006
,,335.664790012644,0.710880976175019883,334.569024854793,0.205291030238019977
,,336.465407084125,0.800617071480989925,335.167274994633,0.598250139839989977
,,336.708307364859,0.24290028073398001,335.30894427661,0.141669281977039984
,,338.076111451982,1.367804087122999938,336.53984704074,1.230902764130000097
,,340.558346107905,2.482234655922999512,336.549868999183,0.010021958443018997
,,341.6646868642,1.106340756294999833,338.053092364952,1.503223365768999722
,,342.284867108042,0.620180243841959908,338.519966583806,0.466874218853999931
,,342.59264244932,0.30777534127804995,340.021012098543,1.501045514737000091
,,342.734513981175,0.141871531854969978,340.031871774708,0.010859676165011999
,,342.803151379449,0.068637398274006999,340.730591950769,0.698720176060990014
,,344.248099159677,1.444947780227999962,342.617510829764,1.886918878994999985
,,344.710268281303,0.462169121625999988,345.758213328914,3.14070249914999965
,,344.94945698895,0.239188707646969976,346.036825707594,0.278612378680009985
