"Inter Arrival Times Exercise3.receive ($N=100, #0 - Linear_Congruential_RNG-0-20200515-01:53:18-7320)",,"Inter Arrival Times Exercise3.receive ($N=1000, #0 - Linear_Congruential_RNG-1-20200515-01:53:18-7320)",,"Inter Arrival Times Exercise3.receive ($N=10000, #0 - Linear_Congruential_RNG-2-20200515-01:53:19-7320)",
51.675954250033,1.454550837566999982,47.823648883883,3.24663612004099987,49.613953234213,2.102069457700999945
52.32552821297,0.649573962936999868,47.958359035022,0.134710151138999977,49.752766316409,0.138813082195999969
52.597040961276,0.271512748305999917,48.181199131586,0.222840096564,50.173484493304,0.420718176895000016
52.918496097525,0.321455136249000015,48.565758799977,0.384559668390999974,53.021995863927,2.848511370623000065
53.363635389306,0.445139291780999977,49.558037768681,0.992278968703999894,53.471713016582,0.449717152655000005
53.545765604905,0.182130215598999999,49.693527831216,0.135490062535010002,53.905670952313,0.433957935730999942
54.212304707111,0.666539102205999875,50.746938505544,1.053410674328000058,53.989764985313,0.084094032999999984
56.491723097983,2.279418390871999366,51.718831871798,0.971893366253999908,54.8381430337,0.848378048387000035
58.890908320493,2.399185222509999867,53.34375402817,1.624922156371999983,56.336010142018,1.497867108317999732
58.953384252948,0.062475932455000992,53.628562577551,0.284808549380999974,58.195201413138,1.859191271119999812
61.303617631831,2.35023337888299987,54.275650563586,0.647087986034999837,58.875028680864,0.679827267725999992
62.005851763447,0.702234131615999898,54.768823205017,0.493172641430999922,60.575030219136,1.700001538271999727
62.732125548397,0.726273784949999831,54.996037950775,0.22721474575799999,61.604305734655,1.02927551551900009
63.11636689415,0.38424134575299995,55.024823488887,0.028785538112003995,62.175899713828,0.57159397917300003
67.4320151027,4.315648208549999845,57.344285183794,2.31946169490699993,62.610249694572,0.434349980743999995
68.113187636347,0.681172533647000031,57.900278015396,0.555992831601999967,63.039736513746,0.429486819173999999
68.422630782423,0.309443146076009976,58.053453708146,0.15317569274999998,63.370388082271,0.330651568524999994
68.517747165375,0.095116382952000005,61.000144041495,2.946690333349000205,65.885159361062,2.5147712787909997
71.469735317216,2.951988151840999375,61.528307493113,0.528163451618000043,66.86906660222,0.983907241158009867
71.546345421167,0.076610103951012003,61.668936622573,0.140629129460000001,68.233912976915,1.364846374694999913
72.240907792219,0.694562371051999914,63.837413736614,2.168477114040999952,68.405342188204,0.171429211289010007
72.725646894073,0.484739101853989938,63.934115877691,0.096702141077003006,69.903317800794,1.497975612589999888
73.050106097391,0.324459203317999932,64.111090019833,0.176974142141999967,70.193610290989,0.290292490194999917
75.501393562356,2.451287464964999597,64.18480498551,0.073714965676999005,71.140509081459,0.946898790469999914
76.255878830791,0.754485268434999853,64.639469311829,0.454664326318999998,73.068797241204,1.928288159744999666
76.880332057777,0.624453226985989925,64.931236200543,0.291766888713989923,73.446560869984,0.377763628780000024
79.710210184934,2.829878127156999477,65.076388417939,0.145152217395999982,74.384188761186,0.937627891201999958
79.761591887138,0.051381702203997,66.60495243941,1.528564021470999891,74.518774601155,0.134585839969009967
81.195037657098,1.433445769960000053,67.212485906804,0.607533467394010037,74.986639344309,0.467864743153999949
82.665603356562,1.470565699463999722,67.642537005682,0.430051098877999969,75.12969409073,0.143054746420999966
84.424802514649,1.759199158086999663,68.244564901894,0.602027896211990041,75.433319489399,0.303625398668999955
84.558751566595,0.133949051945989993,69.899756674702,1.655191772807999666,75.568029848868,0.134710359469000006
84.574746507637,0.015994941042009998,72.583227444931,2.68347077022899948,75.794701252921,0.226671404053010005
85.740958963315,1.16621245567800002,73.637763678026,1.054536233094999882,77.18309717226,1.388395919339000077
87.76778628476,2.026827321444999432,73.880151702222,0.24238802419598998,77.256690037539,0.073592865278996999
88.760805313166,0.993019028406009857,75.018312944752,1.138161242529999834,77.870866606606,0.614176569067000019
90.093462283814,1.33265697064799981,77.414350681721,2.396037736968999345,81.174308700977,3.30344209437099943
91.385945764685,1.292483480870999731,77.70220022698,0.287849545258989979,81.441764549803,0.26745584882599993
98.905967084136,7.5200213194509988,79.674473706231,1.972273479250999707,81.661810323867,0.220045774063999998
101.100345638127,2.194378553991000116,80.311736571524,0.637262865292999911,82.81365268806,1.151842364193000007
101.365868226817,0.265522588690000004,81.016867015759,0.705130444235009919,82.89847716916,0.084824481099999987
101.731615386419,0.36574715960199,81.93414257845,0.917275562690989861,84.824246883301,1.925769714140999946
102.163961443633,0.432346057213999988,83.635484633916,1.701342055465999696,84.989785229273,0.16553834597200001
102.884014774447,0.720053330814000021,85.045430631478,1.40994599756199967,85.117819370882,0.128034141609009998
103.778332643849,0.89431786940199997,85.6657828059,0.620352174421999965,86.77394975101,1.65613038012799984
105.64901558804,1.870682944191000001,88.689245033093,3.023462227192999827,89.659799077608,2.88584932659799963
106.18018129344,0.531165705399999852,89.690926728171,1.001681695078000086,89.706388017502,0.046588939893993999
108.022249107238,1.842067813797999768,90.269550081719,0.578623353548009864,89.768542581609,0.062154564107003998
108.336025045645,0.313775938407010011,92.010791662194,1.741241580475000097,91.538866696894,1.77032411528499977
108.872843261549,0.536818215903990035,93.178692658247,1.167900996053000012,91.691061853368,0.152195156473990011
,,94.390048143447,1.211355485199999907,93.306355961376,1.615294108007999877
,,98.744109461191,4.354061317743999717,93.564464344585,0.258108383209009971
,,101.832283890643,3.0881744294519997,94.073981766102,0.509517421516989975
,,103.737904358244,1.905620467601000001,94.988259770065,0.914278003963009841
,,104.079432036463,0.341527678219009975,96.053069030844,1.064809260779000062
,,104.850380212112,0.770948175648999975,96.108292989802,0.055223958957994992
,,105.572821642173,0.722441430061000031,100.40330243931,4.295009449507999102
,,105.68200493092,0.109183288747000006,102.076240505233,1.672938065922999756
,,106.216489027599,0.534484096678989881,102.609958795099,0.533718289866000004
,,107.076202469621,0.859713442021999838,102.64231506227,0.032356267170996003
,,109.168248871547,2.092046401925999877,102.756658804315,0.114343742044989981
,,109.748136403735,0.579887532188009921,106.424442932988,3.667784128672999507
,,111.056535642908,1.308399239172999712,108.442745137483,2.018302204494999853
,,113.091108894194,2.034573251285999963,109.554684555552,1.11193941806899987
,,114.34863134273,1.257522448535999698,111.352676849568,1.797992294015999793
,,115.961677391541,1.613046048810999878,111.624770688665,0.272093839097000022
,,117.187675904867,1.225998513326000067,112.886862691073,1.26209200240800001
,,118.541371033013,1.353695128145999675,113.777748895392,0.890886204319000004
,,118.56064805037,0.019277017356998,114.029471824178,0.25172292878600999
,,120.732477876437,2.171829826066999471,114.287934745011,0.25846292083299993
,,121.47689183681,0.744413960373000001,114.289509603418,0.001574858406996799
,,122.099250196758,0.622358359948000036,114.883379922108,0.593870318689989848
,,122.166666318678,0.067416121920003984,115.410615713645,0.527235791537009832
,,123.416411966143,1.249745647464999716,118.113759598624,2.703143884979000147
,,124.087686426943,0.671274460799989866,118.136477387097,0.022717788473003
,,125.189340532904,1.101654105960999881,118.856993563228,0.720516176130999938
,,126.335198905493,1.145858372588999691,119.329402368358,0.47240880512999994
,,126.557786045461,0.222587139968000001,121.292025275053,1.96262290669500005
,,129.042299519273,2.48451347381200004,122.871284016869,1.579258741816000006
,,131.051339777295,2.009040258021999916,123.811529860215,0.94024584334600991
,,133.258784519596,2.207444742300999956,124.21470307703,0.403173216814989964
,,134.043933633548,0.785149113951999929,125.192882801443,0.978179724412999935
,,134.193820913375,0.149887279827000007,126.253832471754,1.060949670310999955
,,134.792289816168,0.59846890279299991,127.287752521961,1.03392005020700006
,,139.335659570416,4.543369754247999362,127.587668823721,0.299916301760009938
,,139.578409045572,0.24274947515598999,127.614013107037,0.026344283315992998
,,140.169041925149,0.590632879577019929,131.960022222309,4.34600911527200038
,,140.548448153439,0.379406228290009915,132.192899607156,0.232877384846999989
,,141.271352638626,0.722904485186969921,133.221030806948,1.028131199791999958
,,143.40422971589,2.132877077264000213,134.042749545465,0.821718738517009936
,,143.983558264524,0.579328548633979865,134.515851508307,0.473101962842010002
,,144.613790331076,0.630232066552000033,134.644470109003,0.128618600696000006
,,146.257043163668,1.643252832591999715,135.240684397641,0.59621428863797998
,,146.711422388553,0.45437922488499993,135.388854510033,0.14817011239198996
,,146.949069303752,0.237646915199009988,136.270261127396,0.881406617363009955
,,153.980862939431,7.03179363567899959,137.052458827391,0.782197699995009985
,,154.14763144983,0.166768510398979996,137.713334913056,0.660876085665
,,155.143204242757,0.995572792927019941,139.890166384442,2.176831471385999518
,,156.10122979613,0.958025553372980005,139.975282897426,0.085116512983972991
,,156.10182501572,0.00059521959002495,140.425629816466,0.450346919040019997
,,156.102704402208,0.000879386487980579,140.531889780631,0.106259964164990005
,,157.587061599162,1.484357196953999918,140.887438419458,0.355548638826999939
,,158.886572906166,1.299511307003999857,142.730499200643,1.843060781184999712
,,159.271026688529,0.384453782362979999,145.1723716156,2.441872414956999455
,,159.811836917586,0.540810229057000045,146.932208507556,1.759836891955999677
,,160.959096212363,1.147259294776999723,150.448779038814,3.516570531258
,,162.100288238881,1.141192026517999996,152.126924439966,1.678145401151999828
,,162.330030866485,0.229742627603999992,153.725780057714,1.598855617747999775
,,164.140483243645,1.81045237715999984,155.557086348753,1.831306291038999663
,,165.374642478,1.234159234354999851,156.152599326287,0.59551297753401
,,167.139027774055,1.764385296054999937,157.180087559345,1.027488233057999963
,,167.238349673724,0.099321899669008006,158.364016222744,1.183928663399000043
,,167.323621774624,0.085272100899998981,160.055528981038,1.691512758293999933
,,168.767565814233,1.443944039608999746,160.687034261153,0.63150528011498985
,,169.760661557343,0.993095743109990044,160.90225143133,0.215217170176999982
,,170.001271992207,0.240610434864009957,161.415671665082,0.513420233751989971
,,170.241494054079,0.240222061871999957,164.084288817407,2.668617152324999952
,,170.326029369019,0.084535314939983979,164.713914509781,0.629625692374019994
,,170.818398431024,0.492369062005029942,165.189444666342,0.475530156560979964
,,173.858284666797,3.039886235772999415,165.918416994753,0.7289723284109999
,,176.806085464654,2.947800797856999987,166.176872033166,0.258455038413019976
,,177.300141791816,0.494056327162009975,168.472157036859,2.295285003692999471
,,177.613777418927,0.313635627110979918,172.73001287929,4.25785584243099889
,,178.791981699571,1.178204280644000063,172.877346536987,0.147333657696999963
,,179.126105747061,0.33412404749001001,173.490723548949,0.613377011961999893
,,180.626087739086,1.499981992024999926,174.659117618864,1.168394069914999718
,,182.157940742914,1.531853003828000043,174.986254909614,0.327137290749989982
,,182.70691800216,0.548977259245989831,175.512665132908,0.526410223293990007
,,183.03842084638,0.331502844220009971,176.859475933899,1.346810800990999806
,,183.254052027407,0.21563118102698997,176.891229863992,0.031753930093003992
,,183.26543276988,0.011380742472994,177.253538429295,0.362308565302979943
,,183.478407991131,0.212975221251009982,177.467532349068,0.213993919772999973
,,187.56691748077,4.088509489638999725,179.145192557066,1.677660207998000078
,,187.846703141183,0.279785660412979918,179.466595054763,0.321402497696989918
,,189.559981023602,1.713277882418999803,180.7315959985,1.265000943736999777
,,189.706690221116,0.146709197513989974,181.256903428434,0.525307429933999922
,,190.214426772202,0.507736551085999908,182.794360377556,1.537456949121999808
,,191.133245967234,0.918819195031999931,184.075548757279,1.281188379722999921
,,191.327899695933,0.194653728698999994,184.936071674008,0.86052291672900005
,,193.090224936612,1.762325240678999976,185.938297742827,1.002226068818999667
,,193.261880988276,0.171656051663999997,187.540739384101,1.602441641273999897
,,197.679493398341,4.417612410064998915,187.541014771262,0.000275387160996839
,,197.976779651466,0.297286253124980025,188.529324611702,0.9883098404400199
,,198.242829650865,0.26604999939899998,188.954632327702,0.425307715999989952
,,198.350011132272,0.107181481406999983,189.593019580939,0.638387253236999848
,,198.597717194074,0.24770606180200999,190.270701745603,0.677682164663989891
,,199.604801280874,1.007084086799999939,191.024915539927,0.754213794324019912
,,200.795552887301,1.190751606426999838,191.408446896798,0.383531356870979942
,,202.379175952427,1.583623065125999926,193.359843959001,1.951397062202999681
,,203.570702572666,1.191526620238999796,193.508346254958,0.148502295956999984
,,204.968828301042,1.398125728375999792,194.017743624951,0.509397369993019875
,,206.076039379533,1.107211078490999863,194.506992018692,0.489248393740979946
,,207.079604904795,1.003565525261999709,196.380632313715,1.873640295022999772
,,207.13770093024,0.058096025444995993,196.438404188943,0.057771875228012997
,,208.04954316234,0.911842232100009917,197.048827356305,0.610423167361999972
,,208.30702938199,0.257486219649989965,198.499262545591,1.450435189285999897
,,208.690896241064,0.383866859073999976,198.845272998065,0.34601045247398998
,,209.894317331709,1.20342109064500002,202.113355566892,3.268082568826999417
,,210.019242362963,0.124925031253979995,218.847322592298,16.73396702540599531
,,211.457127839312,1.437885476348999875,225.851744252911,7.004421660612999615
,,212.203935907832,0.746808068520010023,227.2050549083,1.353310655388999966
,,213.011173478321,0.807237570488980035,227.635503457801,0.43044854950101996
,,213.89787849893,0.886705020609009904,229.228009019421,1.592505561619999891
,,214.297858261654,0.39997976272399993,229.449903925852,0.221894906430999959
,,215.511845752193,1.213987490539000008,230.36803231003,0.918128384177999907
,,215.666215926308,0.15437017411499998,231.150720287401,0.782687977370979833
,,215.842580511939,0.176364585631009984,231.440662035364,0.289941747963009975
,,216.50680049854,0.66421998660100989,231.665828785657,0.225166750292999983
,,218.474526767091,1.967726268550999962,232.522964376906,0.857135591248999959
,,220.152595363994,1.678068596903000025,233.244015293109,0.721050916202979894
,,220.966410247508,0.81381488351402997,234.621155046283,1.377139753173999718
,,222.309632126888,1.343221879379999701,235.557699126976,0.936544080692979892
,,222.689440216589,0.379808089700990001,240.127036911932,4.569337784955999712
,,222.834850126735,0.145409910146010012,241.728756362652,1.601719450720000097
,,223.586788679862,0.75193855312698998,242.537937648661,0.809181286008989971
,,223.958923755129,0.37213507526700995,242.696548280853,0.158610632191990007
,,224.845944857655,0.887021102525979984,242.809728624611,0.113180343757989992
,,225.57592945477,0.729984597115019836,243.551613446827,0.741884822216009928
,,226.139536834793,0.563607380022999922,243.834374909158,0.282761462330999967
,,226.439079307965,0.299542473171980015,244.682135790142,0.847760880984000038
,,226.901474000037,0.46239469207200001,245.089150146989,0.407014356847009926
,,227.400729489588,0.499255489551019946,246.224559505465,1.135409358476000103
,,227.992884377868,0.592154888279989851,246.296449367293,0.07188986182802598
,,228.638949945706,0.646065567838009833,248.158464153882,1.862014786588999983
,,229.129697193794,0.490747248087979979,250.248051389529,2.089587235646999547
,,229.457219865167,0.32752267137299995,250.651627291496,0.403575901966999992
,,229.538715436736,0.081495571569007995,250.808749484119,0.15712219262300997
,,230.000341468466,0.461626031729989947,252.171618787993,1.362869303874000067
,,230.293266972294,0.292925503827999976,253.256005869668,1.084387081675000082
,,231.407350785114,1.114083812819999681,253.7714817277,0.515475858032000021
,,232.535094054385,1.127743269270999878,254.651024504259,0.879542776558990042
,,233.256509796734,0.721415742349019946,255.461723400883,0.810698896623989859
,,234.56070214547,1.30419234873600009,256.14317209616,0.68144869527703
,,235.83641380277,1.275711657300000018,257.096389782918,0.953217686757970025
,,238.732351838949,2.895938036178999462,259.684389772524,2.58799998960599974
,,239.349830179943,0.61747834099397991,260.636116314459,0.951726541934989841
,,242.165963267895,2.816133087952000112,260.932346322821,0.29623000836198998
,,242.553922634666,0.387959366771009949,260.97281762681,0.040471303989023002
,,243.170913121533,0.616990486866999973,261.94228288418,0.969465257369960028
,,243.898952657047,0.72803953551399991,262.363099125839,0.420816241658999999
,,244.981757041688,1.082804384640999813,262.387562733794,0.024463607954998994
,,245.495642183207,0.513885141519009989,262.575572650716,0.188009916921999974
,,246.426132513529,0.930490330321990017,263.51903712166,0.943464470944039841
,,250.731395989014,4.305263475484998975,264.070416249236,0.55137912757601004
,,250.894378425157,0.162982436142979968,264.910759365251,0.840343116014989895
,,252.003339277541,1.10896085238399999,266.221474010117,1.310714644866000083
,,252.424655694606,0.421316417065009994,266.68983592412,0.468361914003029953
,,253.204909170495,0.780253475888999843,267.144980664041,0.455144739920969929
,,253.944744923206,0.739835752710999991,267.617029494444,0.472048830403029915
,,255.712233568999,1.767488645792999682,267.70761718577,0.09058769132599298
,,255.727297024104,0.015063455105007998,268.582562682735,0.874945496964979915
,,256.047791218128,0.320494194024010025,269.124132250832,0.54156956809703005
,,257.077751574155,1.029960356026999863,269.241572685588,0.117440434755959998
,,257.867710582936,0.789959008781009993,269.635004090719,0.393431405131029919
,,260.3668912516,2.49918066866399967,270.790709889299,1.155705798580000105
,,260.676973438509,0.310082186908969935,271.620785243488,0.830075354189029998
,,264.186424657183,3.509451218674000102,273.675501078998,2.054715835509999691
,,264.469760382617,0.283335725433970007,274.434489408625,0.758988329627019893
,,266.327501774602,1.857741391984999871,278.105057718916,3.670568310290999377
,,267.511749293936,1.184247519333999847,278.167189846009,0.062132127092979993
,,268.120098808275,0.608349514338949901,278.812202714923,0.645012868914019985
,,269.818921813505,1.698823005229999952,278.928885101158,0.116682386235029993
,,269.84125300912,0.022331195615037997,283.779805605664,4.85092050450599997
,,270.016498354852,0.175245345731979972,284.577236117638,0.797430511974029916
,,271.243910223674,1.227411868821999702,285.776900025227,1.199663907589000093
,,272.474317017158,1.230406793483999723,285.912991448674,0.136091423446999981
,,273.04815068854,0.573833671381980045,286.557318358676,0.64432691000200992
,,273.921432499287,0.873281810747019934,286.618499327673,0.061180968997006992
,,275.314590734986,1.393158235698999985,287.207479800532,0.588980472858960043
,,280.086173611329,4.77158287634300036,289.708235435882,2.50075563535
,,281.275846325216,1.189672713887000016,290.287180793655,0.578945357773019916
,,281.603672487143,0.327826161927019964,292.242715274435,1.955534480779999908
,,283.005538444366,1.401865957222999887,298.112574791643,5.869859517207999015
,,283.193289428247,0.18775098388101996,298.909533313846,0.796958522203000005
,,283.19755242535,0.004262997103012399,299.042247104419,0.13271379057300997
,,283.882118679891,0.684566254540979853,300.915164717032,1.872917612613000038
,,283.965409950187,0.083291270296002,301.126204180902,0.21103946387000999
,,284.14343800397,0.178028053783010008,302.21787736052,1.091673179617999695
,,286.47959212002,2.336154116049999445,303.285783669757,1.067906309236999801
,,288.007413216836,1.527821096815999971,306.904882261224,3.619098591466999955
,,289.380511617375,1.373098400538999892,307.516664096176,0.611781834952009881
,,289.953967675048,0.573456057672959926,307.690239990755,0.173575894579020006
,,289.960329559187,0.006361884139039399,307.840115726557,0.149875735801969999
,,290.839293679425,0.87896412023797987,308.173259312165,0.333143585608009938
,,291.570097915436,0.730804236011009851,311.783827692551,3.61056838038599979
,,291.639286984379,0.069189068942989983,312.695022282112,0.911194589561030051
,,292.424599263517,0.785312279137999832,314.606972901094,1.911950618981999908
,,292.918455372522,0.493856109004980001,314.671923279793,0.064950378699051985
,,293.161579579475,0.243124206953039988,317.270534710874,2.598611431080999335
,,293.648964484603,0.487384905127949961,320.254221853538,2.983687142663999467
,,294.634769752028,0.985805267425009953,320.882832249355,0.628610395816959985
,,295.710798959362,1.076029207333999866,321.214440055853,0.331607806498030009
,,296.946330704761,1.235531745398999786,321.831090265754,0.616650209900969856
,,297.719953480117,0.773622775355989885,322.394656593477,0.563566327723040047
,,298.048858909842,0.328905429725010021,324.405610127728,2.010953534250999643
,,299.741309834731,1.692450924889000056,324.627043412583,0.22143328485503999
,,300.206381146338,0.465071311607009982,325.112795721521,0.485752308937949959
,,301.36506716816,1.158686021822000083,326.5365694185,1.42377369697900002
,,301.736375717775,0.371308549614979941,328.219786243991,1.683216825490999818
,,301.745767201733,0.009391483957983798,329.336782998466,1.116996754474999683
,,301.855355848317,0.109588646584030002,330.615426383634,1.278643385167999907
,,302.591327170185,0.735971321867959989,331.765431676925,1.15000529329100009
,,304.086902293279,1.495575123093999976,332.142289421592,0.376857744667009939
,,304.336242433186,0.249340139907019974,332.326792546515,0.184503124922969995
,,304.393107844788,0.056865411602017995,333.491679079353,1.164886532838000028
,,304.466361427538,0.07325358274999899,336.029172502436,2.53749342308300018
,,304.641040962413,0.174679534874999985,336.210412035327,0.181239532891030007
,,305.927539693741,1.286498731327999852,336.214237771346,0.0038257360189959
,,306.279969532317,0.352429838576029939,336.408194180474,0.193956409127959971
,,306.331897337874,0.051927805556999995,336.604393807277,0.196199626803039982
,,306.981610228266,0.649712890391979988,336.825105934915,0.220712127637969989
,,307.592554383048,0.610944154781980051,337.928550691337,1.103444756421999789
,,308.326499571583,0.733945188535019885,339.050796550898,1.122245859561000088
,,308.91797426654,0.591474694957009991,339.779534027166,0.728737476268009885
,,309.080859773139,0.162885506598969997,340.170216363423,0.390682336256990002
,,309.417651401213,0.336791628074019965,340.799389027021,0.629172663598009938
,,311.211505871444,1.79385447023099997,341.186264416936,0.386875389915020016
,,312.401041395505,1.189535524060999711,341.284587250737,0.098322833800978004
,,313.263260686075,0.862219290570009896,343.328180084828,2.043592834091000108
,,314.406340561668,1.143079875593000058,343.917185198332,0.589005113504019958
,,314.808573332499,0.402232770831009942,344.07708973477,0.15990453643797997
,,314.867766455045,0.059193122545992002,345.132775557575,1.05568582280499967
,,319.201611783094,4.333845328048999675,347.979768172743,2.846992615167999382
,,319.983356650814,0.781744867720020051,350.119811600821,2.140043428078000066
,,319.985015441961,0.0016587911469514,351.201352127437,1.081540526616000081
,,321.924295952029,1.939280510067999945,351.42939927055,0.228047143112969973
,,321.954090926438,0.029794974408958001,351.616146581423,0.186747310872990012
,,322.428183551757,0.474092625319029956,351.632351755745,0.016205174322009997
,,323.100845402895,0.67266185113800003,351.813170954991,0.180819199245999983
,,323.959275237205,0.858429834310019841,351.928675179074,0.115504224082999983
,,325.302351988979,1.343076751773999872,352.37682718791,0.448152008836020019
,,326.439701568208,1.137349579228999813,353.200386265469,0.823559077558969839
,,327.208147393635,0.768445825427019888,356.520165983948,3.31977971847899943
,,327.244383774383,0.036236380747993998,356.801858521617,0.281692537669020025
,,327.375069953665,0.130686179282009983,356.826008697384,0.024150175766976998
,,331.000247813342,3.625177859676999662,356.856509381551,0.030500684167008996
,,331.20884246123,0.20859464788798998,359.02957275074,2.173063369188999328
,,331.641656274674,0.432813813443999936,361.204219543285,2.174646792544999476
,,332.593899417932,0.95224314325798986,363.648638999775,2.444419456489999467
,,333.529402193434,0.935502775502019985,364.441388276801,0.792749277025959872
,,333.664000231758,0.134598038323989976,364.630826454994,0.189438178193029992
,,334.468888557567,0.804888325808969848,365.298399307646,0.667572852651969968
,,337.548622100836,3.079733543268999602,366.982662012296,1.684262704650000047
,,337.990115987091,0.441493886254989973,369.7410912664,2.758429254103999627
,,339.810902531055,1.820786543964000072,370.615912707829,0.874821441428989871
,,343.470313912519,3.659411381463999452,371.411993379096,0.796080671266959912
,,343.770087719098,0.299773806579029965,372.050184755724,0.63819137662800984
,,344.05980866568,0.289720946582009973,373.449916363722,1.399731607998
,,344.612039570043,0.552230904363000039,373.853851060715,0.403934696993019979
,,346.288943006337,1.676903436293999843,374.043147295046,0.189296234330979972
